Project,query,corpus,score,rank,c_is_gt,BB,RS,SF,CF
MaterialFiles,250,MaterialFiles:128,0.1994568804347826,12,0,0.124291,1.0,0.486679,
MaterialFiles,250,MaterialFiles:193,0.20204035869565218,13,0,0.127262,1.0,0.486679,
MaterialFiles,250,MaterialFiles:245,0.47020296739130435,14,0,0.435649,1.0,0.486679,
MaterialFiles,250,MaterialFiles:94,0.5981223152173913,15,0,0.61732,0.44698,0.486679,
phimpme-android,276,phimpme-android:175,0.037067336956521736,1,0,0.036106,0.104343,0.0,
phimpme-android,276,phimpme-android:246,0.04482728260869565,2,0,0.031686,0.317846,0.0,
phimpme-android,276,phimpme-android:131,0.050540706521739136,3,0,0.04034,0.284509,0.0,
phimpme-android,276,phimpme-android:159,0.05723815217391305,4,0,0.049489,0.261358,0.0,
phimpme-android,276,phimpme-android:217,0.05784429347826087,5,0,0.051817,0.235263,0.0,
phimpme-android,276,phimpme-android:264,0.05808652173913044,6,0,0.045355,0.343112,0.0,
phimpme-android,276,phimpme-android:230,0.061732608695652176,7,0,0.063374,0.121896,0.0,
phimpme-android,276,phimpme-android:124,0.06280679347826087,8,0,0.055521,0.267309,0.0,
phimpme-android,276,phimpme-android:160,0.06344923913043478,9,0,0.06354,0.150826,0.0,
phimpme-android,276,phimpme-android:114,0.06396353260869565,10,0,0.050651,0.366513,0.0,
phimpme-android,276,phimpme-android:185,0.06487739130434783,11,0,0.063024,0.18536,0.0,
phimpme-android,276,phimpme-android:118,0.06722239130434783,12,0,0.064238,0.209084,0.0,
phimpme-android,276,phimpme-android:125,0.06836407608695652,13,0,0.064077,0.232667,0.0,
phimpme-android,276,phimpme-android:266,0.07140141304347826,14,0,0.058693,0.374698,0.0,
phimpme-android,276,phimpme-android:251,0.07297951086956522,15,0,0.057497,0.422871,0.0,
phimpme-android,276,phimpme-android:232,0.07433538043478262,16,0,0.063034,0.359227,0.0,
phimpme-android,276,phimpme-android:201,0.0758191847826087,17,0,0.067932,0.308161,0.0,
phimpme-android,276,phimpme-android:202,0.07595021739130435,18,0,0.067453,0.318236,0.0,
phimpme-android,276,phimpme-android:171,0.07659853260869566,19,0,0.071729,0.261749,0.0,
phimpme-android,276,phimpme-android:126,0.07702559782608696,20,0,0.068658,0.318743,0.0,
phimpme-android,276,phimpme-android:180,0.0782353152173913,21,0,0.051971,0.354353,0.181172,
phimpme-android,276,phimpme-android:248,0.07973538043478261,22,0,0.056632,0.302404,0.184725,
phimpme-android,276,phimpme-android:228,0.08024831521739131,23,1,0.07123,0.336889,0.0,
phimpme-android,276,phimpme-android:62,0.08152331521739131,24,0,0.073846,0.318493,0.0,
phimpme-android,276,phimpme-android:195,0.08217326086956522,25,0,0.072543,0.3513,0.0,
phimpme-android,276,phimpme-android:194,0.08217853260869565,26,0,0.075697,0.300933,0.0,
phimpme-android,276,phimpme-android:151,0.08312619565217393,27,0,0.07336,0.355762,0.0,
phimpme-android,276,phimpme-android:250,0.08411084782608695,28,0,0.042079,0.193025,0.486679,
phimpme-android,276,phimpme-android:214,0.08751233695652175,29,0,0.076888,0.380019,0.0,
phimpme-android,276,phimpme-android:133,0.0876854347826087,30,0,0.080637,0.32322,0.0,
phimpme-android,276,phimpme-android:150,0.08849559782608697,31,0,0.069898,0.281177,0.16341,
phimpme-android,276,phimpme-android:148,0.0917433152173913,32,0,0.073305,0.204362,0.222025,
phimpme-android,276,phimpme-android:74,0.09198934782608696,33,0,0.06297,0.374249,0.222025,
phimpme-android,276,phimpme-android:240,0.0925766847826087,34,0,0.089788,0.266803,0.0,
phimpme-android,276,phimpme-android:200,0.09336402173913044,35,0,0.087626,0.315882,0.0,
phimpme-android,276,phimpme-android:226,0.09393625,36,0,0.085898,0.354059,0.0,
phimpme-android,276,phimpme-android:219,0.09438170652173913,37,0,0.06277,0.252375,0.342806,
phimpme-android,276,phimpme-android:234,0.09507864130434783,38,0,0.078669,0.490743,0.0,
phimpme-android,276,phimpme-android:216,0.1005371195652174,39,0,0.094869,0.331979,0.0,
phimpme-android,276,phimpme-android:93,0.10829527173913045,40,0,0.107239,0.276809,0.0,
phimpme-android,276,phimpme-android:161,0.10847309782608697,41,0,0.101299,0.375121,0.0,
phimpme-android,276,phimpme-android:178,0.11243706521739132,42,0,0.108846,0.193025,0.095915,
phimpme-android,276,phimpme-android:247,0.13164520652173914,43,0,0.07452,0.27258,0.683837,
phimpme-android,276,phimpme-android:105,0.13509963043478262,44,0,0.104738,0.35745,0.323268,
phimpme-android,276,phimpme-android:257,0.13794146739130433,45,0,0.148302,0.165291,0.0,
phimpme-android,276,phimpme-android:109,0.19011771739130437,46,0,0.192396,0.41983,0.0,
phimpme-android,276,phimpme-android:56,0.2184850543478261,47,0,0.234854,0.262461,0.0,
phimpme-android,276,phimpme-android:224,0.37601858695652174,48,0,0.415065,0.277702,0.0,
MaterialFiles,298,MaterialFiles:220,0.08154853260869566,1,0,0.066855,0.430813,0.0,
MaterialFiles,298,MaterialFiles:132,0.08373570652173914,2,0,0.070105,0.419057,0.0,
MaterialFiles,298,MaterialFiles:275,0.08996364130434782,3,0,0.076779,0.426867,0.0,
MaterialFiles,298,MaterialFiles:177,0.0982496195652174,4,0,0.086796,0.419057,0.0,
MaterialFiles,298,MaterialFiles:217,0.09948429347826088,5,0,0.085363,0.464703,0.0,
MaterialFiles,298,MaterialFiles:227,0.1111333152173913,6,0,0.102157,0.410341,0.0,
MaterialFiles,298,MaterialFiles:214,0.11466440217391305,7,1,0.105096,0.428289,0.0,
MaterialFiles,298,MaterialFiles:237,0.11842554347826088,8,0,0.107414,0.460406,0.0,
MaterialFiles,298,MaterialFiles:211,0.12439614130434784,9,0,0.111155,0.510409,0.0,
MaterialFiles,298,MaterialFiles:193,0.13419217391304347,10,0,0.091821,1.0,0.0,
MaterialFiles,298,MaterialFiles:234,0.14509217391304347,11,0,0.139114,0.443872,0.0,
MaterialFiles,298,MaterialFiles:216,0.14599603260869568,12,1,0.120719,0.754823,0.0,
MaterialFiles,298,MaterialFiles:250,0.1524554130434783,13,1,0.100454,0.516565,0.486679,
MaterialFiles,298,MaterialFiles:210,0.16216527173913045,14,1,0.160299,0.419057,0.0,
MaterialFiles,298,MaterialFiles:128,0.16337739130434784,15,0,0.125384,1.0,0.0,
MaterialFiles,298,MaterialFiles:245,0.451844347826087,16,0,0.457121,1.0,0.0,
kiwix-android,340,kiwix-android:166,0.06712891304347826,1,0,0.053082,0.38586,0.0,
kiwix-android,340,kiwix-android:161,0.06909717391304349,2,0,0.057467,0.351916,0.0,
kiwix-android,340,kiwix-android:335,0.0719329347826087,3,0,0.066047,0.266814,0.0,
kiwix-android,340,kiwix-android:293,0.07390059782608695,4,0,0.064967,0.320299,0.0,
kiwix-android,340,kiwix-android:165,0.08037907608695653,5,0,0.069786,0.362399,0.0,
kiwix-android,340,kiwix-android:162,0.08375157608695653,6,0,0.073955,0.357749,0.0,
kiwix-android,340,kiwix-android:134,0.08490510869565218,7,0,0.079418,0.291566,0.0,
kiwix-android,340,kiwix-android:6,0.08614103260869566,8,0,0.076252,0.364963,0.0,
kiwix-android,340,kiwix-android:299,0.09670309782608696,9,0,0.084929,0.420473,0.0,
kiwix-android,340,kiwix-android:264,0.09932331521739132,10,0,0.087538,0.426941,0.0,
kiwix-android,340,kiwix-android:199,0.10807250000000002,11,0,0.097708,0.425206,0.0,
kiwix-android,340,kiwix-android:208,0.11256429347826087,12,0,0.083752,0.731151,0.0,
kiwix-android,340,kiwix-android:160,0.11338690217391305,13,0,0.084698,0.731151,0.0,
kiwix-android,340,kiwix-android:16,0.11900690217391305,14,0,0.116305,0.328847,0.0,
kiwix-android,340,kiwix-android:8,0.12093614130434784,15,0,0.114699,0.390041,0.0,
kiwix-android,340,kiwix-android:163,0.12239826086956522,16,0,0.078258,1.0,0.0,
kiwix-android,340,kiwix-android:308,0.12470760869565219,17,0,0.116997,0.422668,0.0,
kiwix-android,340,kiwix-android:243,0.13221157608695652,18,0,0.129684,0.357749,0.0,
kiwix-android,340,kiwix-android:247,0.13276346739130435,19,0,0.069337,0.376084,0.683837,
kiwix-android,340,kiwix-android:263,0.1417928804347826,20,1,0.134342,0.459517,0.0,
kiwix-android,340,kiwix-android:324,0.22359407608695656,21,0,0.234096,0.368595,0.0,
kiwix-android,340,kiwix-android:31,0.2435130434782609,22,0,0.249443,0.489552,0.0,
kiwix-android,340,kiwix-android:195,0.26542173913043476,23,0,0.274852,0.486128,0.0,
kiwix-android,340,kiwix-android:214,0.3467025000000001,24,0,0.3642,0.552126,0.0,
kiwix-android,340,kiwix-android:76,0.6560477173913044,25,0,0.721739,0.523454,0.0,
MaterialFiles,385,MaterialFiles:358,0.26968034782608696,1,0,0.235199,1.0,0.142096,
MaterialFiles,385,MaterialFiles:361,0.40205391304347826,2,0,0.399862,1.0,0.0,
MaterialFiles,385,MaterialFiles:210,0.41503217391304353,3,0,0.414787,1.0,0.0,
MaterialFiles,385,MaterialFiles:234,0.42340000000000005,4,0,0.42441,1.0,0.0,
MaterialFiles,385,MaterialFiles:245,0.42713217391304353,5,0,0.428702,1.0,0.0,
MaterialFiles,385,MaterialFiles:211,0.44012347826086956,6,0,0.443642,1.0,0.0,
MaterialFiles,385,MaterialFiles:216,0.4419086956521739,7,0,0.445695,1.0,0.0,
MaterialFiles,385,MaterialFiles:370,0.44355826086956524,8,0,0.447592,1.0,0.0,
MaterialFiles,385,MaterialFiles:214,0.4643052173913044,9,0,0.471451,1.0,0.0,
MaterialFiles,385,MaterialFiles:227,0.46456347826086963,10,0,0.471748,1.0,0.0,
MaterialFiles,385,MaterialFiles:342,0.4735208695652174,11,0,0.482049,1.0,0.0,
MaterialFiles,385,MaterialFiles:313,0.4751075652173913,12,0,0.465379,1.0,0.211368,
MaterialFiles,385,MaterialFiles:344,0.48041913043478257,13,0,0.489982,1.0,0.0,
MaterialFiles,385,MaterialFiles:369,0.49238608695652175,14,0,0.503744,1.0,0.0,
MaterialFiles,385,MaterialFiles:275,0.49276521739130436,15,0,0.50418,1.0,0.0,
MaterialFiles,385,MaterialFiles:363,0.49362869565217393,16,0,0.505173,1.0,0.0,
MaterialFiles,385,MaterialFiles:379,0.4986313043478261,17,0,0.510926,1.0,0.0,
MaterialFiles,385,MaterialFiles:193,0.49889130434782614,18,1,0.511225,1.0,0.0,
MaterialFiles,385,MaterialFiles:217,0.5050652173913044,19,0,0.518325,1.0,0.0,
MaterialFiles,385,MaterialFiles:237,0.5102730434782609,20,0,0.524314,1.0,0.0,
MaterialFiles,385,MaterialFiles:343,0.5127313043478261,21,0,0.527141,1.0,0.0,
MaterialFiles,385,MaterialFiles:220,0.5155913043478261,22,0,0.53043,1.0,0.0,
MaterialFiles,385,MaterialFiles:300,0.5165860869565218,23,0,0.531574,1.0,0.0,
MaterialFiles,385,MaterialFiles:298,0.5185695652173913,24,0,0.533855,1.0,0.0,
MaterialFiles,385,MaterialFiles:376,0.5253686956521739,25,0,0.541674,1.0,0.0,
MaterialFiles,385,MaterialFiles:177,0.5284782608695653,26,0,0.54525,1.0,0.0,
MaterialFiles,385,MaterialFiles:340,0.5296678260869566,27,0,0.546618,1.0,0.0,
MaterialFiles,385,MaterialFiles:250,0.5360934021739131,28,0,0.511423,1.0,0.486679,
MaterialFiles,385,MaterialFiles:330,0.5498069565217392,29,0,0.569778,1.0,0.0,
MaterialFiles,385,MaterialFiles:314,0.5517915217391305,30,0,0.549991,1.0,0.25222,
MaterialFiles,385,MaterialFiles:329,0.5528904347826087,31,0,0.573324,1.0,0.0,
mobile-wallet,392,mobile-wallet:229,0.05096402173913044,1,0,0.041397,0.275386,0.0,
mobile-wallet,392,mobile-wallet:123,0.056268260869565226,2,0,0.048011,0.26716,0.0,
mobile-wallet,392,mobile-wallet:122,0.05639206521739131,3,0,0.048419,0.26291,0.0,
mobile-wallet,392,mobile-wallet:243,0.05754385869565218,4,0,0.051831,0.229511,0.0,
mobile-wallet,392,mobile-wallet:95,0.05794733695652174,5,0,0.050613,0.256423,0.0,
mobile-wallet,392,mobile-wallet:121,0.05994157608695652,6,0,0.052986,0.255149,0.0,
mobile-wallet,392,mobile-wallet:386,0.06155184782608696,7,0,0.052572,0.291402,0.0,
mobile-wallet,392,mobile-wallet:89,0.0624371195652174,8,0,0.058185,0.217883,0.0,
mobile-wallet,392,mobile-wallet:127,0.06337630434782608,9,0,0.057605,0.244444,0.0,
mobile-wallet,392,mobile-wallet:139,0.06662097826086957,10,0,0.061282,0.245314,0.0,
mobile-wallet,392,mobile-wallet:98,0.06746559782608696,11,0,0.061559,0.256423,0.0,
mobile-wallet,392,mobile-wallet:120,0.06797603260869566,12,0,0.063543,0.234071,0.0,
mobile-wallet,392,mobile-wallet:368,0.06840804347826088,13,0,0.056095,0.361188,0.0,
mobile-wallet,392,mobile-wallet:140,0.0724070652173913,14,0,0.067936,0.245314,0.0,
mobile-wallet,392,mobile-wallet:137,0.0724070652173913,15,0,0.067936,0.245314,0.0,
mobile-wallet,392,mobile-wallet:138,0.0724070652173913,16,0,0.067936,0.245314,0.0,
mobile-wallet,392,mobile-wallet:136,0.07358967391304348,17,0,0.069296,0.245314,0.0,
mobile-wallet,392,mobile-wallet:134,0.07358967391304348,18,0,0.069296,0.245314,0.0,
mobile-wallet,392,mobile-wallet:135,0.07358967391304348,19,0,0.069296,0.245314,0.0,
mobile-wallet,392,mobile-wallet:382,0.0747129891304348,20,0,0.067925,0.287919,0.0,
mobile-wallet,392,mobile-wallet:366,0.07663157608695653,21,0,0.070919,0.275317,0.0,
mobile-wallet,392,mobile-wallet:223,0.08039135869565218,22,0,0.076372,0.257249,0.0,
mobile-wallet,392,mobile-wallet:132,0.0806079347826087,23,1,0.074232,0.295474,0.0,
mobile-wallet,392,mobile-wallet:100,0.08265815217391305,24,0,0.079645,0.24659,0.0,
mobile-wallet,392,mobile-wallet:370,0.08310527173913045,25,0,0.078199,0.277953,0.0,
mobile-wallet,392,mobile-wallet:236,0.08614733695652174,26,0,0.08226,0.268951,0.0,
mobile-wallet,392,mobile-wallet:83,0.08621494565217391,27,0,0.081798,0.277587,0.0,
mobile-wallet,392,mobile-wallet:279,0.08803592391304349,28,0,0.08344,0.284821,0.0,
mobile-wallet,392,mobile-wallet:339,0.09353788043478262,29,0,0.090925,0.266297,0.0,
mobile-wallet,392,mobile-wallet:320,0.09725265217391305,30,0,0.069754,0.29541,0.269982,
mobile-wallet,392,mobile-wallet:160,0.09962885869565219,31,0,0.090024,0.392787,0.0,
mobile-wallet,392,mobile-wallet:220,0.10355152173913044,32,0,0.103004,0.257284,0.0,
mobile-wallet,392,mobile-wallet:249,0.10356740217391305,33,0,0.0845,0.257725,0.211368,
mobile-wallet,392,mobile-wallet:372,0.10494733695652174,34,0,0.101432,0.308119,0.0,
mobile-wallet,392,mobile-wallet:251,0.1057708695652174,35,0,0.106603,0.240536,0.0,
mobile-wallet,392,mobile-wallet:244,0.10612951086956522,36,0,0.105324,0.267599,0.0,
mobile-wallet,392,mobile-wallet:80,0.10770293478260871,37,0,0.106383,0.279606,0.0,
mobile-wallet,392,mobile-wallet:172,0.10986070652173914,38,0,0.102143,0.387149,0.0,
mobile-wallet,392,mobile-wallet:305,0.11131190217391305,39,0,0.110263,0.283931,0.0,
mobile-wallet,392,mobile-wallet:293,0.11972445652173913,40,0,0.118374,0.308946,0.0,
mobile-wallet,392,mobile-wallet:347,0.12041766304347826,41,0,0.120193,0.292597,0.0,
mobile-wallet,392,mobile-wallet:245,0.12297826086956522,42,0,0.123023,0.294432,0.0,
mobile-wallet,392,mobile-wallet:359,0.12594933695652175,43,0,0.08957,0.299978,0.417407,
mobile-wallet,392,mobile-wallet:173,0.12935875000000002,44,0,0.134854,0.222537,0.0,
mobile-wallet,392,mobile-wallet:301,0.13371565217391307,45,0,0.138441,0.245312,0.0,
mobile-wallet,392,mobile-wallet:329,0.14214054347826088,46,0,0.149246,0.22745,0.0,
mobile-wallet,392,mobile-wallet:260,0.16119228260869567,47,0,0.168602,0.268306,0.0,
mobile-wallet,392,mobile-wallet:296,0.16202989130434783,48,0,0.168544,0.284646,0.0,
mobile-wallet,392,mobile-wallet:313,0.16589908695652175,49,0,0.151976,0.325012,0.211368,
mobile-wallet,392,mobile-wallet:300,0.16742907608695654,50,0,0.175365,0.274855,0.0,
mobile-wallet,392,mobile-wallet:307,0.17146766304347827,51,0,0.179002,0.290973,0.0,
mobile-wallet,392,mobile-wallet:324,0.192799347826087,52,0,0.197597,0.385956,0.0,
mobile-wallet,392,mobile-wallet:361,0.20409309782608698,53,0,0.216638,0.289105,0.0,
mobile-wallet,392,mobile-wallet:306,0.22826603260869568,54,0,0.245205,0.276815,0.0,
mobile-wallet,392,mobile-wallet:232,0.23319597826086957,55,0,0.250399,0.284422,0.0,
mobile-wallet,392,mobile-wallet:146,0.3278147826086957,56,0,0.314487,1.0,0.0,
kiwix-android,393,kiwix-android:299,0.09403603260869565,1,0,0.062717,0.726791,0.0,
kiwix-android,393,kiwix-android:342,0.09598896739130436,2,0,0.07225,0.610197,0.0,
kiwix-android,393,kiwix-android:335,0.09673239130434784,3,0,0.066156,0.72138,0.0,
kiwix-android,393,kiwix-android:162,0.10304429347826087,4,0,0.075289,0.691391,0.0,
kiwix-android,393,kiwix-android:264,0.10781,5,0,0.092708,0.500376,0.0,
kiwix-android,393,kiwix-android:208,0.10829652173913044,6,0,0.124541,0.0,0.0,
kiwix-android,393,kiwix-android:344,0.11113603260869567,7,0,0.082043,0.732215,0.0,
kiwix-android,393,kiwix-android:199,0.11164135869565218,8,0,0.08253,0.733721,0.0,
kiwix-android,393,kiwix-android:389,0.12003190217391306,9,0,0.089454,0.777323,0.0,
kiwix-android,393,kiwix-android:160,0.12008869565217392,10,0,0.138102,0.0,0.0,
kiwix-android,393,kiwix-android:161,0.12383722826086956,11,0,0.094451,0.767389,0.0,
kiwix-android,393,kiwix-android:166,0.12403570652173913,12,0,0.098304,0.709393,0.0,
kiwix-android,393,kiwix-android:16,0.12982184782608697,13,0,0.117041,0.516066,0.0,
kiwix-android,393,kiwix-android:340,0.1303329891304348,14,0,0.104186,0.731151,0.0,
kiwix-android,393,kiwix-android:134,0.13772820652173914,15,0,0.115126,0.692183,0.0,
kiwix-android,393,kiwix-android:293,0.14362717391304347,16,0,0.120219,0.719236,0.0,
kiwix-android,393,kiwix-android:392,0.15157320652173917,17,0,0.131384,0.686803,0.0,
kiwix-android,393,kiwix-android:165,0.1559101086956522,18,0,0.13431,0.719786,0.0,
kiwix-android,393,kiwix-android:8,0.16225684782608696,19,0,0.141083,0.728198,0.0,
kiwix-android,393,kiwix-android:243,0.17820603260869566,20,0,0.161725,0.691391,0.0,
kiwix-android,393,kiwix-android:308,0.18417940217391304,21,0,0.165045,0.748181,0.0,
kiwix-android,393,kiwix-android:163,0.19110260869565218,22,0,0.157268,1.0,0.0,
kiwix-android,393,kiwix-android:263,0.19424695652173918,23,0,0.176077,0.756912,0.0,
kiwix-android,393,kiwix-android:391,0.20079152173913042,24,0,0.199791,0.497908,0.0,
kiwix-android,393,kiwix-android:247,0.20673710869565218,25,0,0.128168,0.795903,0.683837,
kiwix-android,393,kiwix-android:379,0.2781834782608696,26,0,0.257411,1.0,0.0,
kiwix-android,393,kiwix-android:31,0.27841451086956526,27,0,0.286347,0.541275,0.0,
kiwix-android,393,kiwix-android:195,0.2785039673913044,28,0,0.276192,0.705401,0.0,
kiwix-android,393,kiwix-android:324,0.306639347826087,29,0,0.304671,0.767428,0.0,
kiwix-android,393,kiwix-android:214,0.42810375,30,0,0.444511,0.764933,0.0,
kiwix-android,393,kiwix-android:365,0.6525678260869566,31,0,0.687953,1.0,0.0,
kiwix-android,393,kiwix-android:390,0.6525678260869566,32,1,0.687953,1.0,0.0,
kiwix-android,393,kiwix-android:76,0.7109021739130436,33,0,0.770116,0.758744,0.0,
kiwix-android,407,kiwix-android:403,0.12032339130434783,1,1,0.056911,1.0,0.216696,
kiwix-android,407,kiwix-android:8,0.12111094565217392,2,0,0.095261,0.400891,0.216696,
kiwix-android,407,kiwix-android:308,0.12693953260869564,3,0,0.101823,0.403145,0.216696,
kiwix-android,407,kiwix-android:400,0.1348926847826087,4,0,0.11111,0.400891,0.216696,
kiwix-android,407,kiwix-android:165,0.13530263043478263,5,0,0.112603,0.384546,0.216696,
kiwix-android,407,kiwix-android:263,0.13929121739130437,6,0,0.111556,0.474688,0.216696,
kiwix-android,407,kiwix-android:134,0.14104806521739133,7,0,0.119417,0.381238,0.216696,
kiwix-android,407,kiwix-android:243,0.14126143478260872,8,0,0.120618,0.365948,0.216696,
kiwix-android,407,kiwix-android:293,0.14282186956521742,9,0,0.1215,0.380548,0.216696,
kiwix-android,407,kiwix-android:166,0.14378958695652175,10,0,0.122003,0.390306,0.216696,
kiwix-android,407,kiwix-android:391,0.1470127391304348,11,0,0.122923,0.434892,0.216696,
kiwix-android,407,kiwix-android:389,0.15082947826086956,12,0,0.120308,0.54696,0.216696,
kiwix-android,407,kiwix-android:340,0.15527502173913044,13,0,0.131985,0.441926,0.216696,
kiwix-android,407,kiwix-android:335,0.15580170652173914,14,0,0.134603,0.409729,0.216696,
kiwix-android,407,kiwix-android:394,0.1571710543478261,15,0,0.132245,0.472653,0.216696,
kiwix-android,407,kiwix-android:16,0.1632373586956522,16,0,0.144737,0.384401,0.216696,
kiwix-android,407,kiwix-android:406,0.16391502173913045,17,0,0.145358,0.386934,0.216696,
kiwix-android,407,kiwix-android:162,0.16569534782608697,18,0,0.148717,0.365948,0.216696,
kiwix-android,407,kiwix-android:344,0.16930773913043481,19,0,0.150867,0.398016,0.216696,
kiwix-android,407,kiwix-android:393,0.17356089130434782,20,0,0.157321,0.37301,0.216696,
kiwix-android,407,kiwix-android:161,0.17366752173913044,21,0,0.151224,0.472524,0.216696,
kiwix-android,407,kiwix-android:392,0.17542578260869565,22,0,0.159234,0.376716,0.216696,
kiwix-android,407,kiwix-android:299,0.1774681195652174,23,0,0.15838,0.427959,0.216696,
kiwix-android,407,kiwix-android:208,0.1829052391304348,24,0,0.168067,0.37301,0.216696,
kiwix-android,407,kiwix-android:247,0.18784220652173914,25,0,0.141168,0.493879,0.502664,
kiwix-android,407,kiwix-android:342,0.19010007608695653,26,0,0.173613,0.416659,0.216696,
kiwix-android,407,kiwix-android:264,0.19290051086956522,27,0,0.17636,0.424235,0.216696,
kiwix-android,407,kiwix-android:160,0.20146958695652176,28,0,0.189416,0.37301,0.216696,
kiwix-android,407,kiwix-android:199,0.2038594239130435,29,0,0.190167,0.404967,0.216696,
kiwix-android,407,kiwix-android:31,0.20444616304347826,30,0,0.195176,0.335619,0.216696,
kiwix-android,407,kiwix-android:163,0.20759643478260872,31,0,0.157275,1.0,0.216696,
kiwix-android,407,kiwix-android:324,0.21842828260869568,32,0,0.20115,0.497306,0.216696,
kiwix-android,407,kiwix-android:379,0.22414860869565217,33,0,0.17631,1.0,0.216696,
kiwix-android,407,kiwix-android:195,0.2560688804347826,34,0,0.24722,0.452773,0.216696,
kiwix-android,407,kiwix-android:214,0.38530431521739134,35,0,0.392043,0.513537,0.216696,
kiwix-android,407,kiwix-android:365,0.5951738260869566,36,0,0.602989,1.0,0.216696,
kiwix-android,407,kiwix-android:390,0.5951738260869566,37,0,0.602989,1.0,0.216696,
kiwix-android,407,kiwix-android:76,0.613740402173913,38,0,0.655955,0.494169,0.216696,
Aegis,450,Aegis:339,0.05872179347826088,1,0,0.054195,0.213361,0.0,
Aegis,450,Aegis:423,0.06373673913043479,2,0,0.059028,0.228308,0.0,
Aegis,450,Aegis:422,0.0936788043478261,3,0,0.090523,0.275322,0.0,
Aegis,450,Aegis:287,0.11149396739130436,4,0,0.107374,0.094784,0.170515,
Aegis,450,Aegis:411,0.11443994565217391,5,0,0.116558,0.240767,0.0,
